oneday,dow,hour,steps,week_weekend
2016-03-11,Fri,20,4772,Weekday
2016-03-11,Fri,21,5227,Weekday
2016-03-11,Fri,22,5782,Weekday
2016-03-11,Fri,23,6241,Weekday
2016-03-12,Sat,7,364,Weekend
2016-03-12,Sat,8,486,Weekend
2016-03-12,Sat,9,4857,Weekend
2016-03-12,Sat,10,5625,Weekend
2016-03-12,Sat,11,8497,Weekend
2016-03-12,Sat,12,10319,Weekend
2016-03-12,Sat,13,15719,Weekend
2016-03-12,Sat,14,16481,Weekend
2016-03-12,Sat,15,16692,Weekend
2016-03-12,Sat,16,16692,Weekend
2016-03-12,Sat,17,16692,Weekend
2016-03-12,Sat,18,16854,Weekend
2016-03-12,Sat,19,18741,Weekend
2016-03-12,Sat,20,19838,Weekend
2016-03-12,Sat,21,19846,Weekend
2016-03-12,Sat,22,19846,Weekend
2016-03-12,Sat,23,20099,Weekend
2016-03-13,Sun,7,63,Weekend
2016-03-13,Sun,8,218,Weekend
2016-03-13,Sun,9,4845,Weekend
2016-03-13,Sun,10,4845,Weekend
2016-03-13,Sun,11,4858,Weekend
2016-03-13,Sun,12,5352,Weekend
2016-03-13,Sun,13,5357,Weekend
2016-03-13,Sun,14,5836,Weekend
2016-03-13,Sun,15,11728,Weekend
2016-03-13,Sun,16,12161,Weekend
2016-03-13,Sun,17,12856,Weekend
2016-03-13,Sun,18,12867,Weekend
2016-03-13,Sun,19,12945,Weekend
2016-03-13,Sun,20,13319,Weekend
2016-03-13,Sun,21,13555,Weekend
2016-03-13,Sun,22,13701,Weekend
2016-03-13,Sun,23,13792,Weekend
2016-03-14,Mon,7,173,Weekday
2016-03-14,Mon,8,1938,Weekday
2016-03-14,Mon,9,2239,Weekday
2016-03-14,Mon,10,3043,Weekday
2016-03-14,Mon,11,4171,Weekday
2016-03-14,Mon,12,4190,Weekday
2016-03-14,Mon,13,7348,Weekday
2016-03-14,Mon,14,7618,Weekday
2016-03-14,Mon,15,7980,Weekday
2016-03-14,Mon,16,9295,Weekday
2016-03-14,Mon,17,10005,Weekday
2016-03-14,Mon,18,10305,Weekday
2016-03-14,Mon,19,11189,Weekday
2016-03-14,Mon,20,11487,Weekday
2016-03-14,Mon,21,11979,Weekday
2016-03-14,Mon,22,11994,Weekday
2016-03-14,Mon,23,11994,Weekday
2016-03-15,Tues,7,37,Weekday
2016-03-15,Tues,8,1486,Weekday
2016-03-15,Tues,9,2265,Weekday
2016-03-15,Tues,10,2487,Weekday
2016-03-15,Tues,11,2756,Weekday
2016-03-15,Tues,12,6101,Weekday
2016-03-15,Tues,13,7802,Weekday
2016-03-15,Tues,14,9959,Weekday
2016-03-15,Tues,15,10024,Weekday
2016-03-15,Tues,16,10024,Weekday
2016-03-15,Tues,17,11226,Weekday
2016-03-15,Tues,18,11611,Weekday
2016-03-15,Tues,19,14595,Weekday
2016-03-15,Tues,20,17002,Weekday
2016-03-15,Tues,21,17495,Weekday
2016-03-15,Tues,22,19053,Weekday
2016-03-15,Tues,23,19154,Weekday
2016-03-16,Wed,7,507,Weekday
2016-03-16,Wed,8,4254,Weekday
2016-03-16,Wed,9,5350,Weekday
2016-03-16,Wed,10,5598,Weekday
2016-03-16,Wed,11,7505,Weekday
2016-03-16,Wed,12,8464,Weekday
2016-03-16,Wed,13,11061,Weekday
2016-03-16,Wed,14,11061,Weekday
2016-03-16,Wed,15,11335,Weekday
2016-03-16,Wed,16,12762,Weekday
2016-03-16,Wed,17,17113,Weekday
2016-03-16,Wed,18,17532,Weekday
2016-03-16,Wed,19,17708,Weekday
2016-03-16,Wed,20,17713,Weekday
2016-03-16,Wed,21,18318,Weekday
2016-03-16,Wed,22,18829,Weekday
2016-03-16,Wed,23,18899,Weekday
2016-03-17,Thurs,7,191,Weekday
2016-03-17,Thurs,8,4346,Weekday
2016-03-17,Thurs,9,5286,Weekday
2016-03-17,Thurs,10,6094,Weekday
2016-03-17,Thurs,11,6897,Weekday
2016-03-17,Thurs,12,6998,Weekday
2016-03-17,Thurs,13,10030,Weekday
2016-03-17,Thurs,14,11760,Weekday
2016-03-17,Thurs,15,12656,Weekday
2016-03-17,Thurs,16,13331,Weekday
2016-03-17,Thurs,17,17182,Weekday
2016-03-17,Thurs,18,20221,Weekday
2016-03-17,Thurs,19,20701,Weekday
2016-03-17,Thurs,20,21462,Weekday
2016-03-17,Thurs,21,22124,Weekday
2016-03-17,Thurs,22,22424,Weekday
2016-03-17,Thurs,23,22424,Weekday
2016-03-18,Fri,7,39,Weekday
2016-03-18,Fri,8,2057,Weekday
2016-03-18,Fri,9,3052,Weekday
2016-03-18,Fri,10,3514,Weekday
2016-03-18,Fri,11,4803,Weekday
2016-03-18,Fri,12,4916,Weekday
2016-03-18,Fri,13,6271,Weekday
2016-03-18,Fri,14,8009,Weekday
2016-03-18,Fri,15,8470,Weekday
2016-03-18,Fri,16,10086,Weekday
2016-03-18,Fri,17,11992,Weekday
2016-03-18,Fri,18,13053,Weekday
2016-03-18,Fri,19,14736,Weekday
2016-03-18,Fri,20,15417,Weekday
2016-03-18,Fri,21,16610,Weekday
2016-03-18,Fri,22,16614,Weekday
2016-03-18,Fri,23,16710,Weekday
2016-03-19,Sat,7,0,Weekend
2016-03-19,Sat,8,0,Weekend
2016-03-19,Sat,9,0,Weekend
2016-03-19,Sat,10,0,Weekend
2016-03-19,Sat,11,203,Weekend
2016-03-19,Sat,12,1364,Weekend
2016-03-19,Sat,13,4262,Weekend
2016-03-19,Sat,14,5499,Weekend
2016-03-19,Sat,15,10805,Weekend
2016-03-19,Sat,16,13430,Weekend
2016-03-19,Sat,17,16845,Weekend
2016-03-19,Sat,18,17082,Weekend
2016-03-19,Sat,19,19105,Weekend
2016-03-19,Sat,20,20002,Weekend
2016-03-19,Sat,21,20803,Weekend
2016-03-19,Sat,22,21334,Weekend
2016-03-19,Sat,23,21679,Weekend
2016-03-20,Sun,8,0,Weekend
2016-03-20,Sun,9,2557,Weekend
2016-03-20,Sun,10,4542,Weekend
2016-03-20,Sun,11,6118,Weekend
2016-03-20,Sun,12,13331,Weekend
2016-03-20,Sun,13,19090,Weekend
2016-03-20,Sun,14,19535,Weekend
2016-03-20,Sun,15,20585,Weekend
2016-03-20,Sun,16,24042,Weekend
2016-03-20,Sun,17,25154,Weekend
2016-03-20,Sun,18,25903,Weekend
2016-03-20,Sun,19,26263,Weekend
2016-03-20,Sun,20,26293,Weekend
2016-03-20,Sun,21,26476,Weekend
2016-03-20,Sun,22,27215,Weekend
2016-03-21,Mon,7,0,Weekday
2016-03-21,Mon,8,3666,Weekday
2016-03-21,Mon,9,4948,Weekday
2016-03-21,Mon,10,5522,Weekday
2016-03-21,Mon,11,5796,Weekday
2016-03-21,Mon,12,9144,Weekday
2016-03-21,Mon,13,9473,Weekday
2016-03-21,Mon,14,10915,Weekday
2016-03-21,Mon,15,10928,Weekday
2016-03-21,Mon,16,11391,Weekday
2016-03-21,Mon,17,16041,Weekday
2016-03-21,Mon,18,16086,Weekday
2016-03-21,Mon,19,16816,Weekday
2016-03-21,Mon,20,17390,Weekday
2016-03-21,Mon,21,17746,Weekday
2016-03-21,Mon,22,17930,Weekday
2016-03-21,Mon,23,17930,Weekday
2016-03-22,Tues,7,156,Weekday
2016-03-22,Tues,8,3996,Weekday
2016-03-22,Tues,9,4812,Weekday
2016-03-22,Tues,10,6988,Weekday
2016-03-22,Tues,11,7294,Weekday
2016-03-22,Tues,12,8672,Weekday
2016-03-22,Tues,13,10488,Weekday
2016-03-22,Tues,14,11622,Weekday
2016-03-22,Tues,15,12550,Weekday
2016-03-22,Tues,16,13079,Weekday
2016-03-22,Tues,17,17723,Weekday
2016-03-22,Tues,18,19759,Weekday
2016-03-22,Tues,19,20177,Weekday
2016-03-22,Tues,20,20231,Weekday
2016-03-22,Tues,21,20237,Weekday
2016-03-22,Tues,22,20417,Weekday
2016-03-22,Tues,23,20417,Weekday
2016-03-23,Wed,7,0,Weekday
2016-03-23,Wed,8,122,Weekday
2016-03-23,Wed,9,624,Weekday
2016-03-23,Wed,10,1129,Weekday
2016-03-23,Wed,11,1188,Weekday
2016-03-23,Wed,12,3316,Weekday
2016-03-23,Wed,13,4764,Weekday
2016-03-23,Wed,14,5893,Weekday
2016-03-23,Wed,15,6232,Weekday
2016-03-23,Wed,16,6399,Weekday
2016-03-23,Wed,17,12063,Weekday
2016-03-23,Wed,18,12346,Weekday
2016-03-23,Wed,19,12500,Weekday
2016-03-23,Wed,20,12606,Weekday
2016-03-23,Wed,21,12750,Weekday
2016-03-23,Wed,22,12920,Weekday
2016-03-23,Wed,23,12920,Weekday
2016-03-24,Thurs,7,170,Weekday
2016-03-24,Thurs,8,7007,Weekday
2016-03-24,Thurs,9,8709,Weekday
2016-03-24,Thurs,10,9516,Weekday
2016-03-24,Thurs,11,9523,Weekday
2016-03-24,Thurs,12,9538,Weekday
2016-03-24,Thurs,13,12071,Weekday
2016-03-24,Thurs,14,14116,Weekday
2016-03-24,Thurs,15,15612,Weekday
2016-03-24,Thurs,16,16981,Weekday
2016-03-24,Thurs,17,19964,Weekday
2016-03-24,Thurs,18,22047,Weekday
2016-03-24,Thurs,19,22551,Weekday
2016-03-24,Thurs,20,23595,Weekday
2016-03-24,Thurs,21,23985,Weekday
2016-03-24,Thurs,22,24220,Weekday
2016-03-24,Thurs,23,24363,Weekday
2016-03-25,Fri,7,93,Weekday
2016-03-25,Fri,8,122,Weekday
2016-03-25,Fri,9,227,Weekday
2016-03-25,Fri,10,935,Weekday
2016-03-25,Fri,11,1473,Weekday
2016-03-25,Fri,12,2505,Weekday
2016-03-25,Fri,13,3459,Weekday
2016-03-25,Fri,14,9178,Weekday
2016-03-25,Fri,15,10480,Weekday
2016-03-25,Fri,16,10932,Weekday
2016-03-25,Fri,17,11385,Weekday
2016-03-25,Fri,18,11385,Weekday
2016-03-25,Fri,19,12700,Weekday
2016-03-25,Fri,20,13348,Weekday
2016-03-25,Fri,21,13632,Weekday
2016-03-25,Fri,22,13737,Weekday
2016-03-25,Fri,23,14603,Weekday
2016-03-26,Sat,7,435,Weekend
2016-03-26,Sat,8,536,Weekend
2016-03-26,Sat,9,2293,Weekend
2016-03-26,Sat,10,2398,Weekend
2016-03-26,Sat,11,2398,Weekend
2016-03-26,Sat,12,2541,Weekend
2016-03-26,Sat,13,4367,Weekend
2016-03-26,Sat,14,5101,Weekend
2016-03-26,Sat,15,9125,Weekend
2016-03-26,Sat,16,12813,Weekend
2016-03-26,Sat,17,16868,Weekend
2016-03-26,Sat,18,16970,Weekend
2016-03-26,Sat,19,20547,Weekend
2016-03-26,Sat,20,25190,Weekend
2016-03-26,Sat,21,30217,Weekend
2016-03-26,Sat,22,30391,Weekend
2016-03-26,Sat,23,30391,Weekend
2016-03-27,Sun,7,0,Weekend
2016-03-27,Sun,8,0,Weekend
2016-03-27,Sun,9,0,Weekend
2016-03-27,Sun,10,0,Weekend
2016-03-27,Sun,11,0,Weekend
2016-03-27,Sun,12,164,Weekend
2016-03-27,Sun,13,309,Weekend
2016-03-27,Sun,14,309,Weekend
2016-03-27,Sun,15,309,Weekend
2016-03-27,Sun,16,309,Weekend
2016-03-27,Sun,17,309,Weekend
2016-03-27,Sun,18,309,Weekend
2016-03-27,Sun,19,309,Weekend
2016-03-27,Sun,20,309,Weekend
2016-03-27,Sun,21,309,Weekend
2016-03-27,Sun,22,492,Weekend
2016-03-27,Sun,23,492,Weekend
2016-03-28,Mon,7,4,Weekday
2016-03-28,Mon,8,4,Weekday
2016-03-28,Mon,9,28,Weekday
2016-03-28,Mon,10,28,Weekday
2016-03-28,Mon,11,114,Weekday
2016-03-28,Mon,12,147,Weekday
2016-03-28,Mon,13,147,Weekday
2016-03-28,Mon,14,198,Weekday
2016-03-28,Mon,15,198,Weekday
2016-03-28,Mon,16,722,Weekday
2016-03-28,Mon,17,1099,Weekday
2016-03-28,Mon,18,1250,Weekday
2016-03-28,Mon,19,1445,Weekday
2016-03-28,Mon,20,2003,Weekday
2016-03-28,Mon,21,8719,Weekday
2016-03-28,Mon,22,8795,Weekday
2016-03-28,Mon,23,8987,Weekday
2016-03-29,Tues,7,131,Weekday
2016-03-29,Tues,8,3201,Weekday
2016-03-29,Tues,9,4819,Weekday
2016-03-29,Tues,10,7087,Weekday
2016-03-29,Tues,11,7285,Weekday
2016-03-29,Tues,12,7312,Weekday
2016-03-29,Tues,13,12120,Weekday
2016-03-29,Tues,14,13572,Weekday
2016-03-29,Tues,15,14697,Weekday
2016-03-29,Tues,16,15162,Weekday
2016-03-29,Tues,17,17385,Weekday
2016-03-29,Tues,18,21987,Weekday
2016-03-29,Tues,19,22595,Weekday
2016-03-29,Tues,20,23144,Weekday
2016-03-29,Tues,21,23196,Weekday
2016-03-29,Tues,22,23437,Weekday
2016-03-29,Tues,23,23437,Weekday
2016-03-30,Wed,7,141,Weekday
2016-03-30,Wed,8,4463,Weekday
2016-03-30,Wed,9,4904,Weekday
2016-03-30,Wed,10,5657,Weekday
2016-03-30,Wed,11,7095,Weekday
2016-03-30,Wed,12,7824,Weekday
2016-03-30,Wed,13,12952,Weekday
2016-03-30,Wed,14,14377,Weekday
2016-03-30,Wed,15,14381,Weekday
2016-03-30,Wed,16,15359,Weekday
2016-03-30,Wed,17,22795,Weekday
2016-03-30,Wed,18,23596,Weekday
2016-03-30,Wed,19,23739,Weekday
2016-03-30,Wed,20,23809,Weekday
2016-03-30,Wed,21,24453,Weekday
2016-03-30,Wed,22,24632,Weekday
2016-03-30,Wed,23,24683,Weekday
2016-03-31,Thurs,7,329,Weekday
2016-03-31,Thurs,8,5004,Weekday
2016-03-31,Thurs,9,5010,Weekday
2016-03-31,Thurs,10,6346,Weekday
2016-03-31,Thurs,11,7790,Weekday
2016-03-31,Thurs,12,10272,Weekday
2016-03-31,Thurs,13,14363,Weekday
2016-03-31,Thurs,14,15341,Weekday
2016-03-31,Thurs,15,16359,Weekday
2016-03-31,Thurs,16,18854,Weekday
2016-03-31,Thurs,17,20739,Weekday
2016-03-31,Thurs,18,23301,Weekday
2016-03-31,Thurs,19,23834,Weekday
2016-03-31,Thurs,20,23890,Weekday
2016-03-31,Thurs,21,23890,Weekday
2016-03-31,Thurs,22,23910,Weekday
2016-03-31,Thurs,23,24135,Weekday
2016-04-01,Fri,7,105,Weekday
2016-04-01,Fri,8,3168,Weekday
2016-04-01,Fri,9,5902,Weekday
2016-04-01,Fri,10,6363,Weekday
2016-04-01,Fri,11,6519,Weekday
2016-04-01,Fri,12,10756,Weekday
2016-04-01,Fri,13,11431,Weekday
2016-04-01,Fri,14,13209,Weekday
2016-04-01,Fri,15,16119,Weekday
2016-04-01,Fri,16,18512,Weekday
2016-04-01,Fri,17,19081,Weekday
2016-04-01,Fri,18,19081,Weekday
2016-04-01,Fri,19,19113,Weekday
2016-04-01,Fri,20,20444,Weekday
2016-04-01,Fri,21,20936,Weekday
2016-04-01,Fri,22,21959,Weekday
2016-04-01,Fri,23,25055,Weekday
2016-04-02,Sat,8,167,Weekend
2016-04-02,Sat,9,1538,Weekend
2016-04-02,Sat,10,1936,Weekend
2016-04-02,Sat,11,5002,Weekend
2016-04-02,Sat,12,7077,Weekend
2016-04-02,Sat,13,11049,Weekend
2016-04-02,Sat,14,13740,Weekend
2016-04-02,Sat,15,14029,Weekend
2016-04-02,Sat,16,14029,Weekend
2016-04-02,Sat,17,14143,Weekend
2016-04-02,Sat,18,16568,Weekend
2016-04-02,Sat,19,17167,Weekend
2016-04-02,Sat,20,22961,Weekend
2016-04-02,Sat,21,23507,Weekend
2016-04-02,Sat,22,23512,Weekend
2016-04-02,Sat,23,23556,Weekend
2016-04-03,Sun,8,225,Weekend
2016-04-03,Sun,9,4788,Weekend
2016-04-03,Sun,10,10369,Weekend
2016-04-03,Sun,11,10369,Weekend
2016-04-03,Sun,12,11113,Weekend
2016-04-03,Sun,13,11306,Weekend
2016-04-03,Sun,14,12305,Weekend
2016-04-03,Sun,15,16596,Weekend
2016-04-03,Sun,16,16745,Weekend
2016-04-03,Sun,17,17219,Weekend
2016-04-03,Sun,18,20534,Weekend
2016-04-03,Sun,19,26129,Weekend
2016-04-03,Sun,20,27055,Weekend
2016-04-03,Sun,21,27339,Weekend
2016-04-03,Sun,22,27377,Weekend
2016-04-03,Sun,23,27433,Weekend
2016-04-04,Mon,7,411,Weekday
2016-04-04,Mon,8,4246,Weekday
2016-04-04,Mon,9,5514,Weekday
2016-04-04,Mon,10,6220,Weekday
2016-04-04,Mon,11,6243,Weekday
2016-04-04,Mon,12,7034,Weekday
2016-04-04,Mon,13,8161,Weekday
2016-04-04,Mon,14,8161,Weekday
2016-04-04,Mon,15,9746,Weekday
2016-04-04,Mon,16,9928,Weekday
2016-04-04,Mon,17,14689,Weekday
2016-04-04,Mon,18,14689,Weekday
2016-04-04,Mon,19,14689,Weekday
2016-04-04,Mon,20,14689,Weekday
2016-04-04,Mon,21,14689,Weekday
2016-04-04,Mon,22,14855,Weekday
2016-04-04,Mon,23,15296,Weekday
2016-04-05,Tues,7,26,Weekday
2016-04-05,Tues,8,2545,Weekday
2016-04-05,Tues,9,5090,Weekday
2016-04-05,Tues,10,5154,Weekday
2016-04-05,Tues,11,6112,Weekday
2016-04-05,Tues,12,8849,Weekday
2016-04-05,Tues,13,11095,Weekday
2016-04-05,Tues,14,11363,Weekday
2016-04-05,Tues,15,11585,Weekday
2016-04-05,Tues,16,11585,Weekday
2016-04-05,Tues,17,12680,Weekday
2016-04-05,Tues,18,18792,Weekday
2016-04-05,Tues,19,20207,Weekday
2016-04-05,Tues,20,20794,Weekday
2016-04-05,Tues,21,20898,Weekday
2016-04-05,Tues,22,20908,Weekday
2016-04-05,Tues,23,21103,Weekday
2016-04-06,Wed,7,135,Weekday
2016-04-06,Wed,8,4460,Weekday
2016-04-06,Wed,9,4460,Weekday
2016-04-06,Wed,10,5784,Weekday
2016-04-06,Wed,11,6516,Weekday
2016-04-06,Wed,12,6918,Weekday
2016-04-06,Wed,13,7989,Weekday
2016-04-06,Wed,14,8394,Weekday
2016-04-06,Wed,15,9092,Weekday
2016-04-06,Wed,16,16280,Weekday
2016-04-06,Wed,17,17844,Weekday
2016-04-06,Wed,18,17935,Weekday
2016-04-06,Wed,19,19312,Weekday
2016-04-06,Wed,20,22119,Weekday
2016-04-06,Wed,21,22242,Weekday
2016-04-06,Wed,22,22260,Weekday
2016-04-06,Wed,23,22399,Weekday
2016-04-07,Thurs,7,112,Weekday
2016-04-07,Thurs,8,2318,Weekday
2016-04-07,Thurs,9,2439,Weekday
2016-04-07,Thurs,10,2552,Weekday
2016-04-07,Thurs,11,2744,Weekday
2016-04-07,Thurs,12,4626,Weekday
2016-04-07,Thurs,13,4871,Weekday
2016-04-07,Thurs,14,5016,Weekday
2016-04-07,Thurs,15,5078,Weekday
2016-04-07,Thurs,16,5146,Weekday
2016-04-07,Thurs,17,5398,Weekday
2016-04-07,Thurs,18,5576,Weekday
2016-04-07,Thurs,19,5962,Weekday
2016-04-07,Thurs,20,8147,Weekday
2016-04-07,Thurs,21,10566,Weekday
2016-04-07,Thurs,22,10576,Weekday
2016-04-07,Thurs,23,10680,Weekday
2016-04-08,Fri,7,429,Weekday
2016-04-08,Fri,8,2567,Weekday
2016-04-08,Fri,9,2589,Weekday
2016-04-08,Fri,10,2622,Weekday
2016-04-08,Fri,11,2677,Weekday
2016-04-08,Fri,12,2690,Weekday
2016-04-08,Fri,13,4220,Weekday
2016-04-08,Fri,14,4417,Weekday
2016-04-08,Fri,15,4479,Weekday
2016-04-08,Fri,16,4739,Weekday
2016-04-08,Fri,17,4751,Weekday
2016-04-08,Fri,18,5049,Weekday
2016-04-08,Fri,19,8562,Weekday
2016-04-08,Fri,20,11554,Weekday
2016-04-08,Fri,21,11813,Weekday
2016-04-08,Fri,22,12019,Weekday
2016-04-08,Fri,23,12019,Weekday
2016-04-09,Sat,7,0,Weekend
2016-04-09,Sat,8,23,Weekend
2016-04-09,Sat,9,2420,Weekend
2016-04-09,Sat,10,5345,Weekend
2016-04-09,Sat,11,5419,Weekend
2016-04-09,Sat,12,5600,Weekend
2016-04-09,Sat,13,9175,Weekend
2016-04-09,Sat,14,9883,Weekend
2016-04-09,Sat,15,9883,Weekend
2016-04-09,Sat,16,11689,Weekend
2016-04-09,Sat,17,13969,Weekend
2016-04-09,Sat,18,13980,Weekend
2016-04-09,Sat,19,13988,Weekend
2016-04-09,Sat,20,16108,Weekend
2016-04-09,Sat,21,16479,Weekend
2016-04-09,Sat,22,18400,Weekend
2016-04-09,Sat,23,18418,Weekend
2016-04-10,Sun,8,0,Weekend
2016-04-10,Sun,9,91,Weekend
2016-04-10,Sun,10,103,Weekend
2016-04-10,Sun,11,103,Weekend
2016-04-10,Sun,12,2048,Weekend
2016-04-10,Sun,13,2992,Weekend
2016-04-10,Sun,14,3552,Weekend
2016-04-10,Sun,15,3552,Weekend
2016-04-10,Sun,16,3636,Weekend
2016-04-10,Sun,17,4374,Weekend
2016-04-10,Sun,18,5469,Weekend
2016-04-10,Sun,19,5798,Weekend
2016-04-10,Sun,20,7127,Weekend
2016-04-10,Sun,21,7704,Weekend
2016-04-10,Sun,22,8233,Weekend
2016-04-10,Sun,23,8454,Weekend
2016-04-11,Mon,7,0,Weekday
2016-04-11,Mon,8,0,Weekday
2016-04-11,Mon,9,0,Weekday
2016-04-11,Mon,10,0,Weekday
2016-04-11,Mon,11,0,Weekday
2016-04-11,Mon,12,173,Weekday
2016-04-11,Mon,13,566,Weekday
2016-04-11,Mon,14,566,Weekday
2016-04-11,Mon,15,604,Weekday
2016-04-11,Mon,16,729,Weekday
2016-04-11,Mon,17,729,Weekday
2016-04-11,Mon,18,855,Weekday
2016-04-11,Mon,19,1632,Weekday
2016-04-11,Mon,20,2977,Weekday
2016-04-11,Mon,21,3575,Weekday
2016-04-11,Mon,22,3848,Weekday
2016-04-11,Mon,23,3877,Weekday
2016-04-12,Tues,7,40,Weekday
2016-04-12,Tues,8,40,Weekday
2016-04-12,Tues,9,40,Weekday
2016-04-12,Tues,10,62,Weekday
2016-04-12,Tues,11,4547,Weekday
2016-04-12,Tues,12,9345,Weekday
2016-04-12,Tues,13,9966,Weekday
2016-04-12,Tues,14,10638,Weekday
2016-04-12,Tues,15,11474,Weekday
2016-04-12,Tues,16,11474,Weekday
2016-04-12,Tues,17,11513,Weekday
2016-04-12,Tues,18,12036,Weekday
2016-04-12,Tues,19,12693,Weekday
2016-04-12,Tues,20,13264,Weekday
2016-04-12,Tues,21,13659,Weekday
2016-04-12,Tues,22,13659,Weekday
2016-04-12,Tues,23,13686,Weekday
2016-04-13,Wed,7,0,Weekday
2016-04-13,Wed,8,0,Weekday
2016-04-13,Wed,9,0,Weekday
2016-04-13,Wed,10,30,Weekday
2016-04-13,Wed,11,128,Weekday
2016-04-13,Wed,12,205,Weekday
2016-04-13,Wed,13,304,Weekday
2016-04-13,Wed,14,1447,Weekday
2016-04-13,Wed,15,1726,Weekday
2016-04-13,Wed,16,3844,Weekday
2016-04-13,Wed,17,11811,Weekday
2016-04-13,Wed,18,12584,Weekday
2016-04-13,Wed,19,12658,Weekday
2016-04-13,Wed,20,13236,Weekday
2016-04-13,Wed,21,13390,Weekday
2016-04-13,Wed,22,13390,Weekday
2016-04-13,Wed,23,13508,Weekday
2016-04-14,Thurs,7,0,Weekday
2016-04-14,Thurs,8,18,Weekday
2016-04-14,Thurs,9,29,Weekday
2016-04-14,Thurs,10,33,Weekday
2016-04-14,Thurs,11,683,Weekday
2016-04-14,Thurs,12,956,Weekday
2016-04-14,Thurs,13,4010,Weekday
2016-04-14,Thurs,14,4433,Weekday
2016-04-14,Thurs,15,5438,Weekday
2016-04-14,Thurs,16,6168,Weekday
2016-04-14,Thurs,17,14013,Weekday
2016-04-14,Thurs,18,14057,Weekday
2016-04-14,Thurs,19,14278,Weekday
2016-04-14,Thurs,20,14654,Weekday
2016-04-14,Thurs,21,14953,Weekday
2016-04-14,Thurs,22,14998,Weekday
2016-04-15,Fri,8,0,Weekday
2016-04-15,Fri,9,309,Weekday
2016-04-15,Fri,10,932,Weekday
2016-04-15,Fri,11,2620,Weekday
2016-04-15,Fri,12,5944,Weekday
2016-04-15,Fri,13,7042,Weekday
2016-04-15,Fri,14,7466,Weekday
2016-04-15,Fri,15,7466,Weekday
2016-04-15,Fri,16,7822,Weekday
2016-04-15,Fri,17,8205,Weekday
2016-04-15,Fri,18,8340,Weekday
2016-04-15,Fri,19,8949,Weekday
2016-04-15,Fri,20,10071,Weekday
2016-04-15,Fri,21,10637,Weekday
2016-04-15,Fri,22,10659,Weekday
2016-04-15,Fri,23,13360,Weekday
2016-04-16,Sat,8,16,Weekend
2016-04-16,Sat,9,1434,Weekend
2016-04-16,Sat,10,1574,Weekend
2016-04-16,Sat,11,1646,Weekend
2016-04-16,Sat,12,2121,Weekend
2016-04-16,Sat,13,2576,Weekend
2016-04-16,Sat,14,2680,Weekend
2016-04-16,Sat,15,2690,Weekend
2016-04-16,Sat,16,3331,Weekend
2016-04-16,Sat,17,4733,Weekend
2016-04-16,Sat,18,4812,Weekend
2016-04-16,Sat,19,7770,Weekend
2016-04-16,Sat,20,8297,Weekend
2016-04-16,Sat,21,8297,Weekend
2016-04-16,Sat,22,8297,Weekend
2016-04-16,Sat,23,8297,Weekend
2016-04-17,Sun,7,190,Weekend
2016-04-17,Sun,8,190,Weekend
2016-04-17,Sun,9,219,Weekend
2016-04-17,Sun,10,275,Weekend
2016-04-17,Sun,11,336,Weekend
2016-04-17,Sun,12,345,Weekend
2016-04-17,Sun,13,591,Weekend
2016-04-17,Sun,14,964,Weekend
2016-04-17,Sun,15,1251,Weekend
2016-04-17,Sun,16,5272,Weekend
2016-04-17,Sun,17,10039,Weekend
2016-04-17,Sun,18,10131,Weekend
2016-04-17,Sun,19,10131,Weekend
2016-04-17,Sun,20,10204,Weekend
2016-04-17,Sun,21,10250,Weekend
2016-04-17,Sun,22,10250,Weekend
2016-04-17,Sun,23,10259,Weekend
2016-04-18,Mon,7,291,Weekday
2016-04-18,Mon,8,291,Weekday
2016-04-18,Mon,9,571,Weekday
2016-04-18,Mon,10,1563,Weekday
2016-04-18,Mon,11,1590,Weekday
2016-04-18,Mon,12,1590,Weekday
2016-04-18,Mon,13,1788,Weekday
2016-04-18,Mon,14,2278,Weekday
2016-04-18,Mon,15,2500,Weekday
2016-04-18,Mon,16,3181,Weekday
2016-04-18,Mon,17,3862,Weekday
2016-04-18,Mon,18,5709,Weekday
2016-04-18,Mon,19,5759,Weekday
2016-04-18,Mon,20,10280,Weekday
2016-04-18,Mon,21,11208,Weekday
2016-04-18,Mon,22,16765,Weekday
2016-04-18,Mon,23,19271,Weekday
2016-04-19,Tues,7,180,Weekday
2016-04-19,Tues,8,180,Weekday
2016-04-19,Tues,9,391,Weekday
2016-04-19,Tues,10,645,Weekday
2016-04-19,Tues,11,1139,Weekday
2016-04-19,Tues,12,1216,Weekday
2016-04-19,Tues,13,2413,Weekday
2016-04-19,Tues,14,5299,Weekday
2016-04-19,Tues,15,5609,Weekday
2016-04-19,Tues,16,5669,Weekday
2016-04-19,Tues,17,5669,Weekday
2016-04-19,Tues,18,5669,Weekday
2016-04-19,Tues,19,6865,Weekday
2016-04-19,Tues,20,9958,Weekday
2016-04-19,Tues,21,10206,Weekday
2016-04-19,Tues,22,11943,Weekday
2016-04-19,Tues,23,12603,Weekday
2016-04-20,Wed,7,0,Weekday
2016-04-20,Wed,8,4,Weekday
2016-04-20,Wed,9,136,Weekday
2016-04-20,Wed,10,591,Weekday
2016-04-20,Wed,11,1083,Weekday
2016-04-20,Wed,12,1531,Weekday
2016-04-20,Wed,13,4288,Weekday
2016-04-20,Wed,14,4346,Weekday
